,TCI
2020-01-16,74.35129894013585
2020-01-17,74.3270860221248
2020-01-21,74.02497408076384
2020-01-22,73.85032511899452
2020-01-23,73.66056940624566
2020-01-24,73.67346915292556
2020-01-27,73.37690468966986
2020-01-28,73.25566542576152
2020-01-29,73.16173988211115
2020-01-30,73.21778414160563
2020-01-31,74.09331976957019
2020-02-03,73.39777694620979
2020-02-04,73.28349664722772
2020-02-05,73.08049021903444
2020-02-06,73.08734391073206
2020-02-07,72.95312412715674
2020-02-10,72.74070332014833
2020-02-11,72.4055897977895
2020-02-12,72.41571136526312
2020-02-13,72.28930469155786
2020-02-14,72.3626018857666
2020-02-18,72.23360709826886
2020-02-19,72.08373719642104
2020-02-20,72.10504850357337
2020-02-21,71.5331216221382
2020-02-24,72.14459460360017
2020-02-25,76.48766321758922
2020-02-26,76.60088136224074
2020-02-27,79.23125174895675
2020-02-28,80.19811374210757
2020-03-02,81.45581543357136
2020-03-03,82.21668225392983
2020-03-04,81.80948243897707
2020-03-05,81.88238450108635
2020-03-06,82.67739362564771
2020-03-09,83.70315758401553
2020-03-10,84.643826503406
2020-03-11,84.38102813626867
2020-03-12,85.84458544241932
2020-03-13,86.03180976889226
2020-03-16,86.47207471832809
2020-03-17,86.51025058477313
2020-03-18,86.70174810926268
2020-03-19,86.57290124476526
2020-03-20,86.74497541632614
2020-03-23,86.67470896909336
2020-03-24,86.58375549600986
2020-03-25,86.89527717993089
2020-03-26,86.72767363795428
2020-03-27,86.58019051233991
2020-03-30,86.55316259594358
2020-03-31,86.5203170601267
2020-04-01,86.5041498708445
2020-04-02,86.58457035698335
2020-04-03,86.46847546864878
2020-04-06,86.49343262814048
2020-04-07,86.5164660319222
2020-04-08,86.42342919221893
2020-04-09,86.31433151091379
2020-04-13,86.29075351908703
2020-04-14,86.22201793543934
2020-04-15,86.15721683757239
2020-04-16,86.15808018919942
2020-04-17,86.08075312207295
2020-04-20,85.98376385041276
2020-04-21,85.91664392573185
2020-04-22,85.89300325636268
2020-04-23,85.88665615650359
2020-04-24,85.83203599084608
2020-04-27,85.58446274689442
2020-04-28,85.56485668380964
2020-04-29,85.53958291149044
2020-04-30,85.48939136141388
2020-05-01,85.43345337415543
2020-05-04,85.35134981670811
2020-05-05,85.40546384399353
2020-05-06,85.33744613390155
2020-05-07,85.46887754067667
2020-05-08,85.41639772373696
2020-05-11,85.38939140824806
2020-05-12,85.59696713278444
2020-05-13,85.64188932700041
2020-05-14,85.78657715253136
2020-05-15,85.73506103141412
2020-05-18,85.66585819965654
2020-05-19,85.64684627787034
2020-05-20,85.71374284842608
2020-05-21,85.70604844429334
2020-05-22,85.73918775705746
2020-05-26,85.65664126036015
2020-05-27,85.83658621285588
2020-05-28,85.75007621409647
2020-05-29,85.72024094943714
2020-06-01,85.62965361847134
2020-06-02,85.68445287579783
2020-06-03,85.50162222583536
2020-06-04,85.45821682579177
2020-06-05,85.36910649483208
2020-06-08,85.2945703273349
2020-06-09,85.26010819621311
2020-06-10,85.19910454158507
2020-06-11,85.70757658387036
2020-06-12,85.62937646671766
2020-06-15,85.82997428841914
2020-06-16,85.66767686407479
2020-06-17,85.70964173005382
2020-06-18,85.64403175651337
2020-06-19,85.780484842802
2020-06-22,85.70851179117685
2020-06-23,85.81492183260258
2020-06-24,85.9906839813152
2020-06-25,85.94272308916501
2020-06-26,85.90319499661986
2020-06-29,85.81008478646947
2020-06-30,85.83110514343527
2020-07-01,85.69690867705275
2020-07-02,85.66664348225973
2020-07-06,85.5338676630853
2020-07-07,85.47525188601024
2020-07-08,85.43783951907413
2020-07-09,85.56295494148807
2020-07-10,85.45677452735087
2020-07-13,85.4617675155864
2020-07-14,85.44768973808863
2020-07-15,85.40354395188979
2020-07-16,85.3667273133666
2020-07-17,85.30182481891718
2020-07-20,85.08712709590068
2020-07-21,84.89987447481394
2020-07-22,84.8968858621674
2020-07-23,84.7262555973386
2020-07-24,84.65532241069444
2020-07-27,84.65349776582967
2020-07-28,84.46808342356753
2020-07-29,84.57765560805973
2020-07-30,84.48811260000231
2020-07-31,84.45942404490387
2020-08-03,84.47622004146591
2020-08-04,84.29487462761836
2020-08-05,84.26757862841332
2020-08-06,84.21373501637483
2020-08-07,84.06846628039635
2020-08-10,84.06514889253589
2020-08-11,84.22843580628559
2020-08-12,84.18707882591235
2020-08-13,84.26642232615156
2020-08-14,84.24996212354814
2020-08-17,84.34237723323734
2020-08-18,84.22934608177484
2020-08-19,84.18880879736277
2020-08-20,83.96737771165613
2020-08-21,84.02244554267922
2020-08-24,83.84828855165068
2020-08-25,83.86989141118494
2020-08-26,83.73759043413148
2020-08-27,83.70980738260992
2020-08-28,83.74278829342622
2020-08-31,83.66189632844977
2020-09-01,83.4254858474877
2020-09-02,83.52055857972242
2020-09-03,84.1645473630025
2020-09-04,84.05125477459063
2020-09-08,83.79109705837264
2020-09-09,83.6250191938535
2020-09-10,83.70536780697016
2020-09-11,83.48226616031226
2020-09-14,83.47642321855345
2020-09-15,83.3905590804864
2020-09-16,83.30603860552038
2020-09-17,83.25903954483891
2020-09-18,83.16372704397658
2020-09-21,83.212458486324
2020-09-22,83.09077459971951
2020-09-23,83.47935784609751
2020-09-24,83.39273300000073
2020-09-25,83.39909801987365
2020-09-28,83.47374332469222
2020-09-29,83.34651049411704
2020-09-30,83.28643645632087
2020-10-01,83.13152846276313
2020-10-02,83.248509801006
2020-10-05,83.17006479961633
2020-10-06,83.2599578790137
2020-10-07,83.27667978427002
2020-10-08,83.20665444553462
2020-10-09,83.13032648367385
2020-10-12,82.89582238149309
2020-10-13,82.8108845335885
2020-10-14,82.72866602166546
2020-10-15,82.66967910129159
2020-10-16,82.68995984325332
2020-10-19,82.90894703604573
2020-10-20,82.79973773468053
2020-10-21,82.78443567036682
2020-10-22,82.63135275262802
2020-10-23,82.70640400329707
2020-10-26,82.6940129197493
2020-10-27,82.6762764402086
2020-10-28,82.86875458190602
2020-10-29,83.03434656928785
2020-10-30,82.88895042041158
2020-11-02,82.84881824117338
2020-11-03,82.78016644564308
2020-11-04,83.05211147108027
2020-11-05,82.95007640642051
2020-11-06,82.8638749672953
2020-11-09,83.60663842833426
2020-11-10,83.3599650274332
2020-11-11,83.25895664710845
2020-11-12,83.21519599283265
2020-11-13,83.16404278644873
2020-11-16,83.01119774273342
2020-11-17,82.95353819905243
2020-11-18,82.90508209951973
2020-11-19,82.88699742657771
2020-11-20,83.1227596653931
2020-11-23,82.9319709922734
2020-11-24,82.78927957510994
2020-11-25,82.86719749667749
2020-11-27,82.94216504880491
2020-11-30,82.82307888618539
2020-12-01,82.7564848136503
2020-12-02,82.58026471751042
2020-12-03,82.65482127527034
2020-12-04,82.42120943157397
2020-12-07,82.5174203460398
2020-12-08,82.38320184901804
2020-12-09,82.24654364023746
2020-12-10,82.1512169533963
2020-12-11,82.26024458154043
2020-12-14,82.20634909619963
2020-12-15,82.13792783794814
2020-12-16,82.156780670844
2020-12-17,82.43719529804713
2020-12-18,82.31107206327721
2020-12-21,82.29124411401106
2020-12-22,82.35937666819747
2020-12-23,82.33476588824206
2020-12-24,82.7239429401152
2020-12-28,82.58718221117614
2020-12-29,82.4307005794898
2020-12-30,82.58506635055183
2020-12-31,82.3324605266187
2021-01-04,82.79238016701619
2021-01-05,82.49272679721794
2021-01-06,82.48313275553083
2021-01-07,82.37812941345352
2021-01-08,82.31278241380409
2021-01-11,82.1805577261869
2021-01-12,82.13066608443987
2021-01-13,82.10624814884517
2021-01-14,82.02542881174872
2021-01-15,81.98370495394938
2021-01-19,82.01175698355766
2021-01-20,81.81643732687654
2021-01-21,81.84492904501029
2021-01-22,81.81635264125647
2021-01-25,81.70188910796607
2021-01-26,81.51756188867456
2021-01-27,81.6929241644435
2021-01-28,81.44117868063265
2021-01-29,81.54634486660733
2021-02-01,81.27991758908573
2021-02-02,81.12528692816473
2021-02-03,81.03523183342207
2021-02-04,81.09238381612573
2021-02-05,81.38198518121426
2021-02-08,81.26169737214704
2021-02-09,81.28096444738489
2021-02-10,81.06712023870928
2021-02-11,81.00745652941924
2021-02-12,81.02845814284879
2021-02-16,80.96106693257417
2021-02-17,80.92170212591735
2021-02-18,80.81550754196732
2021-02-19,80.66621535650447
2021-02-22,80.54300032406219
2021-02-23,80.16530344021236
2021-02-24,80.03861967000695
2021-02-25,80.3754746345873
2021-02-26,80.40527409074527
2021-03-01,80.2303165286295
2021-03-02,80.19977284713065
2021-03-03,80.14809090931203
2021-03-04,80.97912599510279
2021-03-05,81.14164324848647
2021-03-08,80.87680592900539
2021-03-09,80.6065562308611
2021-03-10,80.54572116419705
2021-03-11,80.44072304300882
2021-03-12,80.36371811394201
2021-03-15,80.28534363142165
2021-03-16,80.2355345578272
2021-03-17,80.12474978299323
2021-03-18,80.06064199250399
2021-03-19,79.95267567841069
2021-03-22,79.81335902583282
2021-03-23,79.80914181345946
2021-03-24,79.63744663077954
2021-03-25,79.69452450240391
2021-03-26,79.55862131438604
2021-03-29,79.45285566250585
2021-03-30,79.44824591315192
2021-03-31,79.45819040132493
2021-04-01,79.38089297740072
2021-04-05,79.08366266460327
2021-04-06,79.19250454529445
2021-04-07,79.36977162623329
2021-04-08,79.42616875925404
2021-04-09,79.31187379689612
2021-04-12,79.49701214400135
2021-04-13,79.3088167549838
2021-04-14,79.20379094125647
2021-04-15,79.07540489652621
2021-04-16,79.15593921001859
2021-04-19,79.19611060524036
2021-04-20,79.09371588904649
2021-04-21,78.85395605650204
2021-04-22,78.82889750651523
2021-04-23,78.61128377118524
2021-04-26,78.69272804892029
2021-04-27,78.92634800490804
2021-04-28,78.7816380354173
2021-04-29,78.53816685419596
2021-04-30,78.61611116980038
2021-05-03,78.54364705882881
2021-05-04,78.37703137532208
2021-05-05,78.07565527611578
2021-05-06,77.97808572876778
2021-05-07,77.84057885763386
2021-05-10,77.7641868073981
2021-05-11,77.80485418618815
2021-05-12,78.02028354764319
2021-05-13,77.9665899276989
2021-05-14,77.8313201525012
2021-05-17,77.66169810213226
2021-05-18,77.55300727818862
2021-05-19,77.48937282597059
2021-05-20,77.29445264421025
2021-05-21,77.36258827766407
2021-05-24,77.36504487014408
2021-05-25,77.2668452943943
2021-05-26,77.56763777987084
2021-05-27,77.70765848476995
2021-05-28,78.19249871631601
2021-06-01,77.51190212297833
2021-06-02,77.44193750949249
2021-06-03,77.44836312012238
2021-06-04,77.6991340164812
2021-06-07,77.46605453679014
2021-06-08,77.25830837493294
2021-06-09,77.54676235814742
2021-06-10,77.07754328703851
2021-06-11,77.16153476029878
2021-06-14,76.9869305474042
2021-06-15,77.01763705640438
2021-06-16,76.86985806206471
2021-06-17,76.62963785287155
2021-06-18,76.22276850022989
2021-06-21,76.08648164508874
2021-06-22,76.0988773474699
2021-06-23,76.40274580354242
2021-06-24,76.56006607038363
2021-06-25,76.59161343863786
2021-06-28,76.13937433840096
2021-06-29,76.02144610120547
2021-06-30,76.10801081518062
2021-07-01,75.93012406969734
2021-07-02,76.36955647915343
2021-07-06,76.06634354564216
2021-07-07,75.89341494388599
2021-07-08,75.73139178195406
2021-07-09,75.98619691173525
2021-07-12,75.71982753116905
2021-07-13,75.51875314232014
2021-07-14,75.25184351699767
2021-07-15,75.03253628705262
2021-07-16,74.74524167638523
2021-07-19,74.82862780968584
2021-07-20,75.16767885866722
2021-07-21,74.79113251281251
2021-07-22,74.62405143663106
2021-07-23,74.30637627392981
2021-07-26,74.34408344633795
2021-07-27,74.17604351435547
2021-07-28,74.045775037652
2021-07-29,74.38091356056307
2021-07-30,74.1322047516133
2021-08-02,73.81278512596712
2021-08-03,73.70878522027616
2021-08-04,73.5700116530037
2021-08-05,73.4589607961292
2021-08-06,74.05101361587234
2021-08-09,74.70146003191587
2021-08-10,74.05327442193762
2021-08-11,73.78923174527849
2021-08-12,73.78531447325162
2021-08-13,74.34707376587056
2021-08-16,73.79307069288583
2021-08-17,73.69835072766288
2021-08-18,73.6213421508444
2021-08-19,73.60499912207025
2021-08-20,73.41480352286621
2021-08-23,73.37813537410297
2021-08-24,73.61922028814442
2021-08-25,73.6418345943253
2021-08-26,73.74420633152137
2021-08-27,73.41751729203534
2021-08-30,73.2677154061678
2021-08-31,73.50437428868219
2021-09-01,73.12957539134408
2021-09-02,73.0865383243532
2021-09-03,73.40435379900163
2021-09-07,72.72928984072172
2021-09-08,72.37779550031675
2021-09-09,72.19993966763455
2021-09-10,72.22147676986994
2021-09-13,72.08756833769712
2021-09-14,71.97884942659995
2021-09-15,71.97129722813693
2021-09-16,71.84261508816171
2021-09-17,71.61611316603984
2021-09-20,72.36716729505793
2021-09-21,71.99728412720847
2021-09-22,71.90733107924055
2021-09-23,71.83808280130599
2021-09-24,71.70092898511346
2021-09-27,71.41194951878714
2021-09-28,71.41456368765289
2021-09-29,70.89220301467729
2021-09-30,71.15439394760402
2021-10-01,71.5181168768814
2021-10-04,71.4501527296245
2021-10-05,71.16644459995938
2021-10-06,71.96524846344114
2021-10-07,71.54285613867108
2021-10-08,71.53840629265049
2021-10-11,71.42400023375058
2021-10-12,71.24539671433794
2021-10-13,71.14969726634078
2021-10-14,70.88212453993286
2021-10-15,70.72972022208937
2021-10-18,70.45592586554217
2021-10-19,71.23975504672465
2021-10-20,70.74852225324956
2021-10-21,70.5648997211256
2021-10-22,70.56837686162926
2021-10-25,70.0196334742837
2021-10-26,69.54622549508271
2021-10-27,69.46983776173334
2021-10-28,69.30620524934922
2021-10-29,68.9751989046607
2021-11-01,68.64779224663675
2021-11-02,68.41752742776485
2021-11-03,68.25929503726711
2021-11-04,67.88801352633455
2021-11-05,67.71309120348947
2021-11-08,67.26574197815167
2021-11-09,67.23714280918881
2021-11-10,66.71638062850921
2021-11-11,67.89403841351772
2021-11-12,67.75885299162955
2021-11-15,67.78178204761308
2021-11-16,67.39883008464903
2021-11-17,66.9906598701083
2021-11-18,66.94301343721806
2021-11-19,66.65664554854948
2021-11-22,66.78807286395809
2021-11-23,66.62403767231721
2021-11-24,66.12873525832859
2021-11-26,66.52030478163205
2021-11-29,66.31134785421624
2021-11-30,68.29627391491927
2021-12-01,71.65125467656395
2021-12-02,70.96496212239373
2021-12-03,71.57708347966103
2021-12-06,71.20581860482982
2021-12-07,71.05072610165442
2021-12-08,70.8912640906075
2021-12-09,70.60514317038624
2021-12-10,70.37056580325958
2021-12-13,70.43998825085325
2021-12-14,70.19209935841533
2021-12-15,70.96883731543097
2021-12-16,70.2696269618757
2021-12-17,70.43130892979079
2021-12-20,70.1291867659887
2021-12-21,70.0140395658073
2021-12-22,69.80326172103442
2021-12-23,69.75985013518644
2021-12-27,69.28946861222775
2021-12-28,69.82441572315439
2021-12-29,69.86868608109671
2021-12-30,70.25998164043916
2021-12-31,69.96018137147047
2022-01-03,69.8980994555718
2022-01-04,69.84613738822362
2022-01-05,70.60192348639129
2022-01-06,70.16757034788414
2022-01-07,69.79216601459918
2022-01-10,70.42434781745997
2022-01-11,70.55942262360124
2022-01-12,70.62905983108278
2022-01-13,70.1316803392269
2022-01-14,70.16128372780555
2022-01-18,70.05343491648937
2022-01-19,70.4381501284407
2022-01-20,71.5391584502348
2022-01-21,71.38594550933037
2022-01-24,75.59197025402796
2022-01-25,74.94371320194854
2022-01-26,76.50776127415611
2022-01-27,76.45279734317974
2022-01-28,77.30637143004083
2022-01-31,76.9298167819829
2022-02-01,76.72305949216656
2022-02-02,76.649415025968
2022-02-03,76.29146554389257
2022-02-04,76.52522940245503
2022-02-07,76.30226741912826
2022-02-08,76.10188193971442
2022-02-09,76.10405005339145
2022-02-10,76.64013244888694
2022-02-11,76.95063577731577
2022-02-14,76.71695770927008
2022-02-15,76.50200415030372
2022-02-16,76.39075512083872
2022-02-17,76.347437443225
2022-02-18,76.16475924171655
2022-02-22,76.268339701881
2022-02-23,76.6552735449046
2022-02-24,78.22586495055636
2022-02-25,77.80960096973186
2022-02-28,77.53638991628877
2022-03-01,77.83474869747616
2022-03-02,77.66788170344745
2022-03-03,77.53872142783914
2022-03-04,77.50307813307938
2022-03-07,78.45650149381389
2022-03-08,78.92931542753638
2022-03-09,78.56351826885447
2022-03-10,78.57830500049441
2022-03-11,78.81442146749337
2022-03-14,78.75633085784932
2022-03-15,78.62292263848593
2022-03-16,78.98683971440542
2022-03-17,78.68581528718488
2022-03-18,78.42079364779161
2022-03-21,78.35115576834963
2022-03-22,78.126534810869
2022-03-23,78.03701169988594
2022-03-24,77.96154621101421
2022-03-25,77.90280677458368
2022-03-28,77.8209713591739
2022-03-29,77.70225328805763
2022-03-30,77.78796251358129
2022-03-31,77.70818200004398
2022-04-01,77.50468960595813
2022-04-04,77.37837930971665
2022-04-05,77.48877184247239
2022-04-06,77.07537489611032
2022-04-07,76.95689443528107
2022-04-08,76.90614273379991
2022-04-11,76.80597421053788
2022-04-12,76.86667797795263
2022-04-13,76.59203724517941
2022-04-14,76.4415508502948
2022-04-18,76.3341925484045
2022-04-19,76.3134841955057
2022-04-20,75.99185366703153
2022-04-21,76.27346001624625
2022-04-22,76.51232401566261
2022-04-25,76.92993622312852
2022-04-26,77.14956253729747
2022-04-27,77.03032920587452
2022-04-28,77.56634784894358
2022-04-29,78.52529869180329
2022-05-02,78.51577147432295
2022-05-03,78.0345944125521
2022-05-04,79.24586011929959
2022-05-05,79.44540617371968
2022-05-06,78.96569470157105
2022-05-09,79.27506876253611
2022-05-10,79.6473115758435
2022-05-11,79.76454434151604
2022-05-12,79.7496182087075
2022-05-13,79.58908045238573
2022-05-16,79.50756847048265
2022-05-17,79.40675187520641
2022-05-18,80.28554317619255
2022-05-19,79.85128841714351
2022-05-20,80.2950700140169
2022-05-23,79.90072998063225
2022-05-24,80.09718283538542
2022-05-25,79.85886109006854
2022-05-26,79.51290139445122
2022-05-27,79.48206216478133
2022-05-31,79.3795459281272
2022-06-01,79.54547458775541
2022-06-02,79.52164283015689
2022-06-03,79.57303537787499
2022-06-06,79.48371739743844
2022-06-07,79.72028769287475
2022-06-08,79.6346036096022
2022-06-09,79.82193877417866
2022-06-10,79.69688711730288
2022-06-13,79.93063151340594
2022-06-14,79.67759256123708
