date,sector,hhi,top1,top3,n_firms,sector_cap,sector_share
2018-11-15,Materials,0.07680098871244195,0.18165409054283918,0.3610751254847851,21.0,473427144004.2981,0.020697509220042643
2018-11-15,Real Estate,0.05218882702884286,0.10862523788516494,0.2773293571413603,30.0,657456066207.37,0.02874297167881964
2018-11-15,Utilities,0.05421506413982111,0.12226242042492264,0.2792344026322479,27.0,700445646899.1135,0.030622410266153893
2018-11-16,Communication Services,0.17944752558519075,0.33325967819850505,0.61438443964367,12.0,2218882309781.291,0.09681181976331801
2018-11-16,Consumer Discretionary,0.1249956226433589,0.3226544234818835,0.46641730779663004,57.0,2414744821557.589,0.1053574763332452
2018-11-16,Consumer Staples,0.07587537309785758,0.15043139338865694,0.385611893863546,30.0,1901914374401.0288,0.08298222524380984
2018-11-16,Energy,0.1439917166250543,0.2902639895417189,0.5538848072041146,19.0,1151715815436.978,0.05025039113211812
2018-11-16,Financials,0.06218021088441661,0.16445898116132537,0.35950289694856086,62.0,3271336115876.9287,0.1427313206470724
2018-11-16,Health Care,0.04626074524443284,0.12103339896339432,0.2794031921639689,52.0,3234993516425.451,0.14114566052786864
2018-11-16,Industrials,0.031485823152376836,0.08456705929243939,0.19351381876624718,66.0,2255972616179.718,0.09843010300537273
2018-11-16,Information Technology,0.08988368324035993,0.19882360762613588,0.4459047274494754,55.0,4619055201816.952,0.2015335097782615
2018-11-16,Materials,0.0773292509455343,0.18321804108571474,0.3620768256921863,21.0,478157867862.02014,0.02086245544335929
2018-11-16,Real Estate,0.0521622125868429,0.10836593001083107,0.2771382724421939,30.0,666549166798.2065,0.029082136314754925
2018-11-16,Utilities,0.05402706709989454,0.12208207107278994,0.2778937227028897,27.0,706217514640.2947,0.030812901810819193
2018-11-19,Communication Services,0.1773208366281548,0.32988560179915305,0.6097657780823225,12.0,2158174467572.541,0.0958040444802149
2018-11-19,Consumer Discretionary,0.12068874422842,0.31521167936364,0.4612332246822169,57.0,2345924927353.212,0.10413852052479519
2018-11-19,Consumer Staples,0.07588178880260764,0.14943571899116023,0.3853231546511663,30.0,1896751910490.6775,0.08419917255576259
2018-11-19,Energy,0.1448678010466132,0.291417540216672,0.5561351300796114,19.0,1150934246378.0657,0.051091400343471344
2018-11-19,Financials,0.062375910218059064,0.16432244908185625,0.3603419433025702,62.0,3269303245896.177,0.14512843066920422
2018-11-19,Health Care,0.047186297012235104,0.12401204619257167,0.2840567028947122,52.0,3194922525058.687,0.14182657811063865
2018-11-19,Industrials,0.0312114054358787,0.0820434785195729,0.1908073140252708,66.0,2221468592112.868,0.0986137492626175
2018-11-19,Information Technology,0.0902204624721953,0.19865607024604254,0.44652434946681957,55.0,4439733505846.959,0.1970852832639054
2018-11-19,Materials,0.07754677639434371,0.18336245494856243,0.36401477012390887,21.0,470428234745.20825,0.02088289348403388
2018-11-19,Real Estate,0.05240889096871585,0.10948622778612953,0.27872128876435154,30.0,668781086339.5966,0.02968802286650699
2018-11-19,Utilities,0.05415774222553925,0.12242850145662033,0.2789677121318412,27.0,710543413776.1858,0.031541904438849244
2018-11-20,Communication Services,0.18061751853430016,0.33512298636043364,0.6174710107917392,12.0,2130711292155.0725,0.09631545987754736
2018-11-20,Consumer Discretionary,0.1224015651934147,0.318177147486048,0.4639613594746611,57.0,2298196461373.712,0.10388636408937336
2018-11-20,Consumer Staples,0.07539871486932487,0.14792870650683865,0.3837641632145309,30.0,1864203635637.0896,0.08426839954003223
2018-11-20,Energy,0.1454753527228932,0.2921594714702494,0.5570928778184153,19.0,1115405751080.738,0.050420166383378616
2018-11-20,Financials,0.06184767279449428,0.16226300726591958,0.35886082196838115,62.0,3200964028013.706,0.14469455507404722
2018-11-20,Health Care,0.04703416708680379,0.12407009396544716,0.2830195944673956,52.0,3165758453164.651,0.14310314231703755
2018-11-20,Industrials,0.031204226262354424,0.08295744907335025,0.19188591020718887,66.0,2174814569467.6152,0.09830907930975497
2018-11-20,Information Technology,0.08803466705827498,0.19334854601556242,0.44085024988685434,55.0,4343662546485.9033,0.1963484481722172
2018-11-20,Materials,0.0779111588776006,0.18467894273349647,0.36480582242801807,21.0,462301522066.5462,0.020897614737327284
2018-11-20,Real Estate,0.051975044978290856,0.10727981775220462,0.27524140796651675,30.0,659583447602.3179,0.029815434553397885
2018-11-20,Utilities,0.054088540770506094,0.12091798026955848,0.2794381947619729,27.0,706613094854.6093,0.03194133594588631
2018-11-21,Communication Services,0.18130446356961746,0.3360479494178179,0.6180624400979355,12.0,2151612150942.5928,0.09700570938381746
2018-11-21,Consumer Discretionary,0.12310103815287812,0.31970907402388377,0.46393523057741964,57.0,2319715077823.7837,0.104584651371323
2018-11-21,Consumer Staples,0.07538301748210324,0.1490726785900538,0.38428205343089095,30.0,1850094275442.7466,0.08341173735128801
2018-11-21,Energy,0.14432475599650624,0.29005151583303435,0.555068797063839,19.0,1132124016368.788,0.05104195626995278
2018-11-21,Financials,0.06163542732229853,0.16234486010147775,0.35772354583123744,62.0,3201627587460.031,0.14434578981546514
2018-11-21,Health Care,0.04635164896237969,0.12106824050296512,0.27996311301295473,52.0,3145452017138.9536,0.14181310703309227
2018-11-21,Industrials,0.031023584754542182,0.08232482124806179,0.18994157668431735,66.0,2188905691975.5713,0.09868709345750087
2018-11-21,Information Technology,0.0879410324795963,0.1919431779471323,0.4409129458233989,55.0,4370521428464.495,0.19704551833825623
2018-11-21,Materials,0.07770060890992435,0.18461494596793415,0.3627714611808861,21.0,465947752543.33405,0.021007314097691916
2018-11-21,Real Estate,0.051992666420563646,0.10720835846909667,0.2752216319094171,30.0,658667208536.2156,0.029696095452855245
2018-11-21,Utilities,0.05394071407401133,0.12105354952505772,0.27872936355168143,27.0,695595837712.7661,0.03136102742875707
2018-11-23,Communication Services,0.18072374601246544,0.33573013047651645,0.6162073283714824,12.0,2126135730717.6174,0.09648772794984072
2018-11-23,Consumer Discretionary,0.12208616162533514,0.3180819206673876,0.46248874461294404,57.0,2309030112571.0986,0.10478779228951329
2018-11-23,Consumer Staples,0.0755129134852233,0.15001077637823357,0.3852249340542761,30.0,1856681547012.8093,0.08425942963537672
2018-11-23,Energy,0.1447999817410828,0.2913575717314523,0.5561895869834017,19.0,1096969266722.8666,0.049782368382082325
2018-11-23,Financials,0.06114789483211658,0.16095128695869168,0.35623177797508576,62.0,3171304169476.8613,0.14391928489316153
2018-11-23,Health Care,0.04633255756838158,0.12115079069414512,0.28028607548086376,52.0,3148621549241.778,0.14288990823634123
2018-11-23,Industrials,0.030953088869778086,0.08124761774415164,0.19010695821472479,66.0,2182979018772.7783,0.09906737497538108
2018-11-23,Information Technology,0.08733307069786743,0.1888181698624958,0.4392563253423297,55.0,4330011786766.7646,0.19650344672968786
2018-11-23,Materials,0.07751454768140116,0.18344778918439114,0.3635527783440961,21.0,460451462598.0521,0.02089608617897208
2018-11-23,Real Estate,0.052010931757395476,0.10762524919854195,0.27493301411564736,30.0,656443265658.005,0.029790534214829457
2018-11-23,Utilities,0.0540316747611936,0.12165603725238797,0.279160877165791,27.0,696668971147.5029,0.03161604651481374
2018-11-26,Communication Services,0.18203295594796218,0.3374337701275948,0.6191592626205532,12.0,2168847710976.812,0.09694798723651833
2018-11-26,Consumer Discretionary,0.12675358284486943,0.32646893731242865,0.4673126010679316,57.0,2368437625327.573,0.1058697019198884
2018-11-26,Consumer Staples,0.07553564820205569,0.15002785540916766,0.3853379621356335,30.0,1857446231339.3774,0.08302827008877725
2018-11-26,Energy,0.14477800439106603,0.2920477110132528,0.5556601423693847,19.0,1115977593946.7266,0.049884452922450674
2018-11-26,Financials,0.0610458334961987,0.16015274004279056,0.3559139243194843,62.0,3237425810017.752,0.14471367192831533
2018-11-26,Health Care,0.045981118902752645,0.11939325079825155,0.2789133860730012,52.0,3175652588382.554,0.14195239483525907
2018-11-26,Industrials,0.030882500013925486,0.0815799694492349,0.18983890035598214,66.0,2202208323481.753,0.09843921422260986
2018-11-26,Information Technology,0.0874935921783698,0.1873308381984217,0.4399127377761126,55.0,4423413140469.49,0.19772757603665078
2018-11-26,Materials,0.07724977811387002,0.18310984120552806,0.3618169072382565,21.0,464638699705.385,0.020769455827003312
2018-11-26,Real Estate,0.05188403584515821,0.10821516542592335,0.2745404539677656,30.0,657749346191.3027,0.02940154575936681
2018-11-26,Utilities,0.053888965839993266,0.12096673475507716,0.2789125148087749,27.0,699453461496.1971,0.03126572922316023
2018-11-27,Communication Services,0.18016778253671784,0.33443438774663287,0.6157304380508462,12.0,2180714091864.2827,0.09716935233069307
2018-11-27,Consumer Discretionary,0.12661142630736988,0.325893930982343,0.4683404939177476,57.0,2372751565644.0127,0.10572625441153684
2018-11-27,Consumer Staples,0.07534836303689857,0.14872485435781274,0.3844367574179811,30.0,1871553438244.7388,0.08339361685467615
2018-11-27,Energy,0.14553134891844752,0.2929390707866913,0.5581101022833502,19.0,1113593575553.1282,0.04962006110742026
2018-11-27,Financials,0.061614302455817255,0.16145216365072607,0.35805459045925964,62.0,3240338124720.7515,0.14438461148402734
2018-11-27,Health Care,0.046243757254840194,0.1197407239880201,0.2804704796265314,52.0,3207874082698.9756,0.142938062415967
2018-11-27,Industrials,0.030947913660705536,0.08217333118453497,0.18856755896194538,66.0,2197847655791.8926,0.09793279826621189
2018-11-27,Information Technology,0.08748681542104826,0.18649666436977164,0.4396473228301259,55.0,4433529636614.767,0.19755143736449107
2018-11-27,Materials,0.07643818197010185,0.1800913798495929,0.35919699416542794,21.0,458102226321.5311,0.02041234878014539
2018-11-27,Real Estate,0.05194278927737286,0.10794961167139848,0.27521519356831553,30.0,661366861271.1991,0.029469516339836296
2018-11-27,Utilities,0.05386899721931945,0.12071799322841639,0.27845141327912326,27.0,704735112809.7942,0.03140194064499465
2018-11-28,Communication Services,0.18203294169955503,0.33933775957603424,0.615457133711382,12.0,2229899454006.082,0.09704761915901455
2018-11-28,Consumer Discretionary,0.13170050247533788,0.33427204967524904,0.47494074528266766,57.0,2454191719830.307,0.106809059458449
2018-11-28,Consumer Staples,0.07590366803100833,0.1509407778449637,0.38537194064585645,30.0,1891033352826.5308,0.08229980249217236
2018-11-28,Energy,0.14597773124172547,0.2929494909337223,0.5594220241952265,19.0,1133787173498.0496,0.04934363548246071
2018-11-28,Financials,0.061821526830297395,0.16222731027339243,0.3585406113223314,62.0,3300268346049.3276,0.1436312229210817
2018-11-28,Health Care,0.04613624746078102,0.11943085813078318,0.2805455059724691,52.0,3288506419835.6606,0.14311933125990853
2018-11-28,Industrials,0.031092196309066004,0.08414566854491057,0.18900531553503258,66.0,2250735517430.921,0.09795442701727654
2018-11-28,Information Technology,0.08784717419799636,0.18715332935539325,0.4410787214971253,55.0,4587856683086.175,0.1996684502237976
2018-11-28,Materials,0.07796962418594612,0.18601037184909405,0.3646280424407133,21.0,469873127920.54474,0.020449383172665495
2018-11-28,Real Estate,0.051861502037962186,0.10691652951065345,0.27505539210808916,30.0,667427724474.4424,0.029047171389094708
2018-11-28,Utilities,0.053876554386001474,0.12091326893551076,0.27788917790448153,27.0,703794612728.232,0.030629897424078793
2018-11-29,Communication Services,0.18186579053275587,0.33882501781515667,0.615003341459603,12.0,2238980922721.927,0.09766525318163882
2018-11-29,Consumer Discretionary,0.1320723073150514,0.3348309505419539,0.4757134967218732,57.0,2443990940365.3594,0.10660787304709839
2018-11-29,Consumer Staples,0.07557357739563937,0.1506631467358853,0.38317870202864013,30.0,1891213355428.6487,0.08249549127640131
2018-11-29,Energy,0.1464679753743544,0.2937803029528579,0.5606628310877062,19.0,1139371831856.4822,0.04969986001087118
2018-11-29,Financials,0.062179282245403665,0.16365674708306957,0.35945540709276413,62.0,3274450794150.5566,0.1428328676658628
2018-11-29,Health Care,0.04616273049687047,0.11853293460319905,0.28061802198524255,52.0,3300068345370.648,0.1439503156085466
2018-11-29,Industrials,0.031405550061487764,0.08652653163888356,0.19090941895006164,66.0,2248266257625.672,0.09807028324466772
2018-11-29,Information Technology,0.08794742345080653,0.18751018475839892,0.4412109273993943,55.0,4543948111970.736,0.198208853990744
2018-11-29,Materials,0.07871192097155193,0.18814957051791273,0.36734720821846756,21.0,473506992138.80334,0.0206545664597679
2018-11-29,Real Estate,0.05196999748259887,0.10726053965179626,0.27590039340873096,30.0,668243961203.1613,0.029149071792298406
2018-11-29,Utilities,0.053891640725945274,0.12041601237719027,0.27796788990013077,27.0,703009616230.737,0.03066556372210276
2018-11-30,Communication Services,0.1833486523722629,0.3407752814974364,0.6186255930312976,12.0,2256816621321.5522,0.09760084787746956
2018-11-30,Consumer Discretionary,0.1329123895729972,0.3358106551037719,0.477621538189291,57.0,2461031835326.5186,0.10643257033469429
2018-11-30,Consumer Staples,0.07614356349476373,0.15000456941345014,0.3860290128683443,30.0,1906545179601.8784,0.08245261236018386
2018-11-30,Energy,0.1476813171393768,0.29594339717689455,0.562755776334559,19.0,1137338733862.0398,0.04918663913589048
2018-11-30,Financials,0.06211515169017588,0.16305290497134317,0.3598591517637499,62.0,3294729644957.626,0.1424876101305004
2018-11-30,Health Care,0.04614361540770975,0.11805157841886474,0.27922866549031317,52.0,3337378769559.3823,0.1443320624812305
2018-11-30,Industrials,0.03144286895065762,0.0866710704987685,0.1910916252900407,66.0,2272036150453.1074,0.09825904887328896
2018-11-30,Information Technology,0.08683250362382591,0.18531348723377553,0.43788402209927113,55.0,4593384071368.461,0.1986506904268977
2018-11-30,Materials,0.07878449826489665,0.18740084785866523,0.36830109707749464,21.0,474622942159.25885,0.020526081356896674
2018-11-30,Real Estate,0.05191969112451003,0.1073778388354286,0.27612950045377765,30.0,674774928658.431,0.029182080875031952
2018-11-30,Utilities,0.0540741415990536,0.12159048720911039,0.27831643488385294,27.0,714261367797.7926,0.03088975614791567
2018-12-03,Communication Services,0.18426266318848528,0.34258281672420016,0.6168839172040824,12.0,2258484171263.46,0.09652588436974549
2018-12-03,Consumer Discretionary,0.13806653084947992,0.3442760262864382,0.4825953364933239,57.0,2517250634620.584,0.10758536490035488
2018-12-03,Consumer Staples,0.07467933806628682,0.14964182129205247,0.38123090077617117,31.0,1917207614592.997,0.08193998562118383
2018-12-03,Energy,0.14461572503875836,0.2931552540530052,0.5575506269549602,20.0,1172996363245.975,0.050132966511548305
2018-12-03,Financials,0.062416109682913966,0.16390760672328997,0.3612009288435938,62.0,3311255247698.926,0.14152051416826797
2018-12-03,Health Care,0.04585702697169324,0.11708726612840734,0.2787155926759459,52.0,3349060173121.2427,0.14313626773712296
2018-12-03,Industrials,0.03178335943202705,0.0889768286764844,0.1931876765949919,66.0,2297405739319.32,0.09818936238984928
2018-12-03,Information Technology,0.08693694164387213,0.18679000799678314,0.43818919289012986,55.0,4695351944553.75,0.20067574731848092
2018-12-03,Materials,0.07872083553689795,0.1883069994701551,0.36515287516419626,21.0,480901823555.4312,0.02055337575721991
2018-12-03,Real Estate,0.05175050284976067,0.10604350596713583,0.27406733472744155,30.0,677408608772.5173,0.028951925310535413
2018-12-03,Utilities,0.05393725253847909,0.12107478679751713,0.27822589984664026,27.0,720382719825.6844,0.030788605915691054
2018-12-04,Communication Services,0.18191226622163184,0.3371035377689089,0.6166875913617463,12.0,2184397779195.867,0.09651899775384003
2018-12-04,Consumer Discretionary,0.13407109272198184,0.3376541296493211,0.478649987630047,57.0,2416069512294.9785,0.10675555983954813
2018-12-04,Consumer Staples,0.0749779278093234,0.14778382745782181,0.3832538789301229,31.0,1883514366237.3135,0.08322427380928216
2018-12-04,Energy,0.14556592436948101,0.295036292439697,0.559162852356339,20.0,1139831037249.058,0.050364155453636504
2018-12-04,Financials,0.062041230744946364,0.16313711309403023,0.3594264011400044,62.0,3165830399455.748,0.13988421894779318
2018-12-04,Health Care,0.0464126577705861,0.11966733459481409,0.2812726545785935,52.0,3272818964618.197,0.1446115763819334
2018-12-04,Industrials,0.03177413185247403,0.0884416861210965,0.19438570191775478,66.0,2199196083775.3037,0.0971728702032934
2018-12-04,Information Technology,0.0870960658475231,0.18584733236572032,0.4383019277211052,55.0,4511577825669.26,0.1993469203133631
2018-12-04,Materials,0.07918661956645409,0.18938430782170435,0.3670815212611834,21.0,467924988690.5295,0.020675561641072874
2018-12-04,Real Estate,0.05215158907479372,0.10764252106402268,0.27756556937595667,30.0,668982625510.9927,0.02955942051581064
2018-12-04,Utilities,0.05389639090372779,0.12065067109388149,0.2781240046497364,27.0,721647360334.5916,0.031886445140426746
2018-12-06,Communication Services,0.18241790549217834,0.3382371171373458,0.6173103415456237,12.0,2204619742838.0283,0.09745721717026892
2018-12-06,Consumer Discretionary,0.13652439385186182,0.3415848071737181,0.4820738049607325,57.0,2432342525503.51,0.10752390951344744
2018-12-06,Consumer Staples,0.07478362969435962,0.14649906930218917,0.382348824713434,31.0,1879407806984.9429,0.08308092830605082
2018-12-06,Energy,0.1464063218853393,0.2959105331987787,0.5617502759355735,20.0,1121583451109.3276,0.04958061467263749
2018-12-06,Financials,0.061924990681948525,0.16372198346274472,0.35835667421719536,62.0,3122093183268.7207,0.13801496352198386
2018-12-06,Health Care,0.04623580224413266,0.11914702403341375,0.27940247839908383,52.0,3284410171290.55,0.14519033333505804
2018-12-06,Industrials,0.031604731184974824,0.08622147745959306,0.19318539679618912,66.0,2186010155845.857,0.09663456348278522
2018-12-06,Information Technology,0.08665027391080608,0.18535220442681213,0.4375358805824364,55.0,4522020510360.254,0.19990002192363007
2018-12-06,Materials,0.07845444729590305,0.1864484148294465,0.36621267267717683,21.0,460960138431.8763,0.02037716139662327
2018-12-06,Real Estate,0.05212361060481391,0.10752427793992282,0.27743724133166436,30.0,686719381013.4347,0.030357053667815194
2018-12-06,Utilities,0.053819732026600696,0.12104290502441983,0.27789541370883414,27.0,721243710826.2908,0.03188323300969941
2018-12-07,Communication Services,0.18161912557674664,0.3358306944015018,0.6177359883824349,12.0,2155539592453.0632,0.09758740512323512
2018-12-07,Consumer Discretionary,0.13463957029092485,0.3381939093415263,0.48093487742661345,57.0,2355435755869.1626,0.10663727270635262
2018-12-07,Consumer Staples,0.07488291022298171,0.14597552548031742,0.3828236962289496,31.0,1854702581428.0188,0.08396765841398815
2018-12-07,Energy,0.1463495504676598,0.2952297044173286,0.5615753357568709,20.0,1113414384414.4756,0.05040743439940263
2018-12-07,Financials,0.061926978505335406,0.16429352462543326,0.3577612459203345,62.0,3065153050405.2017,0.13876819221594774
2018-12-07,Health Care,0.046769290584696,0.12176608199854574,0.28186835036146207,52.0,3203193462363.113,0.1450176740868813
2018-12-07,Industrials,0.03169509042525131,0.0862681045761111,0.19405250304693983,66.0,2127690050794.128,0.09632657720159438
2018-12-07,Information Technology,0.08641735354503695,0.18449800450731785,0.43721212310364427,55.0,4361138594118.3413,0.19744114201051025
2018-12-07,Materials,0.0783525114645086,0.1866921946831712,0.36592092590259545,21.0,450736699581.34143,0.02040613174536811
2018-12-07,Real Estate,0.05225938807086634,0.10830923856546312,0.27850561939350976,30.0,676862062597.3658,0.030643469758802853
2018-12-07,Utilities,0.05377467683122103,0.12064233037528273,0.277714358195659,27.0,724430813438.1034,0.03279704233791676
2018-12-10,Communication Services,0.1820112717377883,0.3350996408168723,0.6212267536695203,12.0,2173865231855.4492,0.09818842917557419
2018-12-10,Consumer Discretionary,0.13596566196078852,0.3403330339904937,0.48296081643243405,57.0,2357728134745.6206,0.10649308824730432
2018-12-10,Consumer Staples,0.07525207476645389,0.14703873644915616,0.38482977373284744,31.0,1856110407015.2837,0.0838361838492226
2018-12-10,Energy,0.14567527943529193,0.29383830528038035,0.5610443381467309,20.0,1102837204440.5676,0.04981258780608777
2018-12-10,Financials,0.06191512110176799,0.16562351796917535,0.3574488737053135,62.0,3023664539114.549,0.1365718845395682
2018-12-10,Health Care,0.04663826839771058,0.12117630873507643,0.28075963902812173,52.0,3215021072924.5703,0.14521501346585025
2018-12-10,Industrials,0.03182243956971045,0.0869244747462539,0.1944912940390513,66.0,2132072366802.33,0.09630074280469
2018-12-10,Information Technology,0.08665746914066676,0.18672194327424976,0.4373509527636832,55.0,4423814757882.247,0.19981340870401487
2018-12-10,Materials,0.08036494311342286,0.19346481467907906,0.37251233650807397,21.0,454107979361.86957,0.02051099972355642
2018-12-10,Real Estate,0.05223053182804968,0.1086240989764552,0.27854369480795216,30.0,673926895460.6255,0.030439708163495897
2018-12-10,Utilities,0.0537273161715815,0.1201209264955158,0.2778347238586983,27.0,726580603622.7385,0.032817953520635296
2018-12-11,Communication Services,0.1834558367295024,0.33753233653744935,0.6248229970674369,12.0,2175554435915.2927,0.09833369490854992
2018-12-11,Consumer Discretionary,0.13625032116545646,0.3406408039298375,0.4831081415471704,57.0,2358770359316.0503,0.10661493964168782
2018-12-11,Consumer Staples,0.07493730042064276,0.1457585551738895,0.38356002141239165,31.0,1870618498137.856,0.08455078192920006
2018-12-11,Energy,0.14625875209364808,0.29433045237339733,0.5626639869995207,20.0,1103006988708.7197,0.049855223532501255
2018-12-11,Financials,0.062097008266861174,0.16647941743971725,0.3585405487208811,62.0,2993616039984.685,0.13530956591548007
2018-12-11,Health Care,0.04664546425246748,0.12186253139895123,0.280497867256407,52.0,3224207239300.6387,0.14573214338253937
2018-12-11,Industrials,0.03181757813153461,0.08644344326090073,0.19439695609008734,66.0,2115556673611.3315,0.095621833712987
2018-12-11,Information Technology,0.08680666135988806,0.18835361610964646,0.4372717628204932,55.0,4426253212658.0205,0.20006386685442126
2018-12-11,Materials,0.08073323639944326,0.19449838322457638,0.3737643836345203,21.0,453278126718.50793,0.020487886805141867
2018-12-11,Real Estate,0.052342992527934486,0.10881058641819624,0.2793003355560636,30.0,674593552589.0374,0.030491205134867996
2018-12-11,Utilities,0.05369321046452594,0.1200066718845666,0.2775077439908548,27.0,728745920712.4777,0.032938858182623404
2018-12-12,Communication Services,0.183971476976669,0.3385245167795072,0.6233690699421618,12.0,2193860139832.6848,0.09867176819111145
2018-12-12,Consumer Discretionary,0.13656265708511245,0.34120242016908264,0.48307529507377367,57.0,2383979268520.258,0.10722262804491553
2018-12-12,Consumer Staples,0.07470266543206974,0.1449562499584124,0.38275862338386424,31.0,1866140738535.6501,0.08393215365990574
2018-12-12,Energy,0.1444139026603135,0.29101516596062005,0.558711853930827,20.0,1105970593812.0571,0.04974249364279523
2018-12-12,Financials,0.061910528805439985,0.16604508025079842,0.35793926649508384,62.0,3004414247735.921,0.13512751374628656
2018-12-12,Health Care,0.046545247138885464,0.12139944503688609,0.28006660086970303,52.0,3249761645352.129,0.14616233821131613
2018-12-12,Industrials,0.03186712357484844,0.08725939608270807,0.19564848453500172,66.0,2126101689347.8406,0.09562424205312375
2018-12-12,Information Technology,0.08630535474372601,0.18770090900067232,0.43563114666920005,55.0,4461687612618.12,0.20067031524032514
2018-12-12,Materials,0.08146735165183351,0.19702712092040806,0.3750373716570363,21.0,456241513484.7981,0.020520066908716963
2018-12-12,Real Estate,0.052388698802204314,0.10960772460112471,0.2803412570824286,30.0,661690102366.475,0.02976038955702846
2018-12-12,Utilities,0.05352119331140199,0.11967901660711945,0.2761276238315804,27.0,724071836394.9784,0.03256609074447494
2018-12-13,Communication Services,0.18426065541025868,0.3387537935728245,0.6241654119440434,12.0,2191987235664.2332,0.09857295246552007
2018-12-13,Consumer Discretionary,0.13692199435181232,0.3415167552007858,0.48475822273025654,57.0,2374397074432.291,0.10677586353798273
2018-12-13,Consumer Staples,0.07500819984400289,0.14385532926940903,0.3840638004729741,31.0,1877392950050.3655,0.08442574984627536
2018-12-13,Energy,0.14540443429565794,0.29318573877549625,0.5609564366850032,20.0,1111645822936.1128,0.04999035080127651
2018-12-13,Financials,0.062229833294720656,0.1668942621574097,0.35954415422992975,62.0,2988241638959.9263,0.13438025378985602
2018-12-13,Health Care,0.046791232368808146,0.12183354160673399,0.28144561623888487,52.0,3254472405189.7764,0.146352564685399
2018-12-13,Industrials,0.032018064435462505,0.08719184954256369,0.19635586209637346,66.0,2119802825712.882,0.09532684304703617
2018-12-13,Information Technology,0.08688931572664554,0.1878950213387446,0.4370775189369677,55.0,4472196526782.72,0.20111322204731313
2018-12-13,Materials,0.08130927638865389,0.19623014438043324,0.3752000715973451,21.0,451075416001.63513,0.02028471462627842
2018-12-13,Real Estate,0.052401367341839894,0.11041662621453345,0.280760965042836,30.0,665419713164.4641,0.029923707897644033
2018-12-13,Utilities,0.053484860127277496,0.11919573508342786,0.27622983571272275,27.0,730576274586.3115,0.032853777255418486
2018-12-14,Communication Services,0.1829960119295992,0.33559085831278884,0.6230095677924983,12.0,2167653414041.567,0.09938547203666749
2018-12-14,Consumer Discretionary,0.13270233590606256,0.33469284092688345,0.479125501247954,57.0,2325698386154.385,0.10663172923567613
2018-12-14,Consumer Staples,0.07556287691416576,0.14469506163639714,0.38912815829924674,31.0,1844210383060.8188,0.084555823485492
2018-12-14,Energy,0.14640486896859445,0.2945559908183731,0.56317575345996,20.0,1086351564661.4304,0.04980849906735975
2018-12-14,Financials,0.06236391746914759,0.16665790138934916,0.36069488885269396,62.0,2956703593961.6807,0.13556289970291252
2018-12-14,Health Care,0.04554139993406227,0.11358185929092814,0.27538524222214006,52.0,3140495581414.4707,0.14398964048685345
2018-12-14,Industrials,0.0318611920085729,0.08665370413066452,0.1955449214456638,66.0,2088927911576.0735,0.09577595993792805
2018-12-14,Information Technology,0.08614886650867229,0.1867085966222883,0.43511216568628586,55.0,4359983449734.649,0.19990235081724494
2018-12-14,Materials,0.08124227415429416,0.19605020720560276,0.3758332020206345,21.0,448176562388.3445,0.02054859827692105
2018-12-14,Real Estate,0.05239046024943792,0.11053190287900583,0.28019458185905444,30.0,663928708156.3854,0.030440691132347177
2018-12-14,Utilities,0.053553975450461894,0.11891597894735594,0.2770485901420245,27.0,728436613332.327,0.03339833582059742
2018-12-17,Communication Services,0.1817042225896112,0.3336988377749548,0.6196700771910264,12.0,2125927614034.7246,0.09952818185058278
2018-12-17,Consumer Discretionary,0.1293957151251387,0.3293300052385278,0.4750685063694156,57.0,2258153932244.6333,0.10571853610222752
2018-12-17,Consumer Staples,0.07569731025795653,0.1461475997576219,0.3882460117684983,31.0,1804411768175.2466,0.08447598187759565
2018-12-17,Energy,0.14615885250438815,0.2935384601004429,0.5627873697366187,20.0,1067905344484.3489,0.0499954356975164
2018-12-17,Financials,0.062458572103777456,0.1666117331057042,0.3611538292293988,62.0,2926645729162.2446,0.1370148853711317
2018-12-17,Health Care,0.04547638608461106,0.11268019092967041,0.2745241805837572,52.0,3073751298325.2314,0.1439018319173033
2018-12-17,Industrials,0.03180249204342939,0.08730043311473559,0.19536651729876725,66.0,2056410018698.2178,0.09627362142962102
2018-12-17,Information Technology,0.08645561423323604,0.18538364475354802,0.4359276338064074,55.0,4261104128577.994,0.19948936351059246
2018-12-17,Materials,0.08212738487561987,0.19905459916653379,0.3767971622106913,21.0,440467212983.00354,0.020621069402166247
2018-12-17,Real Estate,0.05240316890337977,0.11083863479791099,0.28031352322682024,30.0,639597735254.1903,0.029943634621117526
2018-12-17,Utilities,0.05355215602478884,0.1189644017503643,0.27679247202249013,27.0,705681982949.9811,0.03303745822014539
2018-12-18,Communication Services,0.1837626400799525,0.3367058039122756,0.6241150811535625,12.0,2143425429351.7585,0.10025581142198464
2018-12-18,Consumer Discretionary,0.13122373694784817,0.3322903760826141,0.47710098197086537,57.0,2283020038615.941,0.1067851595533764
2018-12-18,Consumer Staples,0.07613484181993041,0.14813348672866147,0.39227201857101185,31.0,1786301631574.6514,0.08355183113232612
2018-12-18,Energy,0.145294984109424,0.2920419596155308,0.5612126055757511,20.0,1043803139252.0107,0.048822473251226614
2018-12-18,Financials,0.06235745125497705,0.16611434368149275,0.36092127201702445,62.0,2914645150150.518,0.1363285657312866
2018-12-18,Health Care,0.04560494603851213,0.1146447227366961,0.27474101548250723,52.0,3051024118852.5938,0.14270750664562257
